id,failure
26743,0.5124582902428648
26744,0.5063910099149345
26745,0.5106569844893829
26746,0.46386747544446016
26747,0.5040493794096259
26748,0.45615387548203157
26749,0.5137083867866777
26750,0.4761706027234018
26751,0.502726022028213
26752,0.5103355175825348
26753,0.4729483850075604
26754,0.5010128677518966
26755,0.45586321427589804
26756,0.46073224007585883
26757,0.5106639940148687
26758,0.5291614154409154
26759,0.5052089464410353
26760,0.5180860993155229
26761,0.46756966454485793
26762,0.4583739048698334
26763,0.4811547724455798
26764,0.47305203301162846
26765,0.4746629023395133
26766,0.45947202698248446
26767,0.4699661046601677
26768,0.508238047266815
26769,0.4604011188107378
26770,0.5380694790434141
26771,0.49891342155599555
26772,0.4654456364161088
26773,0.49073207296534094
26774,0.5492204244547474
26775,0.4801344191392348
26776,0.44760203135375587
26777,0.47542858031109353
26778,0.5018908819003606
26779,0.518539454268681
26780,0.47960446697272385
26781,0.4915856304688112
26782,0.5177807538417626
26783,0.5552896780328767
26784,0.46878709643834304
26785,0.4991939883859775
26786,0.45236579899756824
26787,0.4586509615549389
26788,0.4955541091262942
26789,0.5315567520424662
26790,0.46207795921347045
26791,0.5151400756203455
26792,0.5133110653562305
26793,0.5207018198369908
26794,0.48817608550058095
26795,0.5048376081055309
26796,0.506792084687034
26797,0.4908142526899569
26798,0.48767553569474303
26799,0.5142158097327915
26800,0.5054483355034813
26801,0.5171504177883511
26802,0.5096494521468501
26803,0.488543664909021
26804,0.5049351326461619
26805,0.5043060729772713
26806,0.5282580546941569
26807,0.5107138821960262
26808,0.5038891876097452
26809,0.5256398275814056
26810,0.4932002660394452
26811,0.48226180723578316
26812,0.4932773232286519
26813,0.4990321791428033
26814,0.5274950697023466
26815,0.4949853330469891
26816,0.5191386048958909
26817,0.5034838559258774
26818,0.4609405283603556
26819,0.4822360075938684
26820,0.45477772285586965
26821,0.46703440320589007
26822,0.5142259345968879
26823,0.4766182136581144
26824,0.5051951028955977
26825,0.5230888828106118
26826,0.45627089982271196
26827,0.48548247612121653
26828,0.533947906355059
26829,0.4571361452509689
26830,0.5043616549049244
26831,0.4661881121617749
26832,0.5006044503494809
26833,0.519308146576776
26834,0.5606976199519834
26835,0.48122401019932404
26836,0.5026386676565618
26837,0.504568667276167
26838,0.46451048158572916
26839,0.502326095841339
26840,0.4882140320175269
26841,0.48134845452959407
26842,0.535892339908919
26843,0.5303109468403016
26844,0.5316524033711587
26845,0.46800376596267856
26846,0.57988170058925
26847,0.501383160322318
26848,0.4595564752046691
26849,0.4927047580691523
26850,0.4977244147860351
26851,0.4948530009030791
26852,0.5031261327916782
26853,0.47199264946551533
26854,0.5796878560751627
26855,0.5032815473042851
26856,0.5488218387052717
26857,0.47143702350921524
26858,0.49283430175711573
26859,0.46403312935230756
26860,0.5038774572242546
26861,0.4852036958828545
26862,0.48552744933101893
26863,0.4587361038345358
26864,0.5026234571621891
26865,0.45445931944818746
26866,0.5185588305828819
26867,0.489943134127541
26868,0.5024679500756739
26869,0.5629487102352804
26870,0.4690330003033448
26871,0.4937117808094448
26872,0.49420259752899964
26873,0.48970992864294727
26874,0.4710591078419222
26875,0.44442068858281336
26876,0.4826120421091683
26877,0.516526568812735
26878,0.5408410807003484
26879,0.47261025981927995
26880,0.4875943227217988
26881,0.5003244425419929
26882,0.4800161339872223
26883,0.4890382538037579
26884,0.5109381815861165
26885,0.5080106228606092
26886,0.4875823483928652
26887,0.4939341434374831
26888,0.4551803935021662
26889,0.48636180801801254
26890,0.48603471153628863
26891,0.43677487258092995
26892,0.4725383069139085
26893,0.4853563359484988
26894,0.5348891934365226
26895,0.5567023605356227
26896,0.5308281955532115
26897,0.46950621456413855
26898,0.473897231067123
26899,0.4894738081996489
26900,0.44635284622412924
26901,0.4955277081958248
26902,0.48453322753568673
26903,0.4833810641962244
26904,0.4800527842987101
26905,0.5201964061231975
26906,0.5065627556480808
26907,0.4933244094875116
26908,0.5111296262426855
26909,0.5367884646895537
26910,0.5054160648594601
26911,0.48415862626693706
26912,0.4533587409026384
26913,0.5102876743070721
26914,0.4529548879939951
26915,0.4964643419594815
26916,0.45537735463687584
26917,0.5240432086343095
26918,0.5008414035460216
26919,0.5169788405024327
26920,0.5118446801771066
26921,0.45614621216821977
26922,0.5147702435320898
26923,0.5327544088446404
26924,0.4620702866036758
26925,0.4407555903006023
26926,0.5243946522417502
26927,0.5503607686111123
26928,0.4951964711290774
26929,0.5201290360679267
26930,0.5024732567593515
26931,0.49685161732644123
26932,0.46385223315010216
26933,0.4713034791174976
26934,0.4686507694752804
26935,0.45182149086361834
26936,0.4761809316445037
26937,0.48171871172221853
26938,0.4814531468269278
26939,0.5178668467411764
26940,0.44459039675753065
26941,0.46192286866601956
26942,0.5034565513578723
26943,0.47712967152029057
26944,0.4757570683898367
26945,0.5515701866277604
26946,0.5440900327304132
26947,0.48210691267119976
26948,0.46039852853659546
26949,0.49951548363186526
26950,0.4780399055569067
26951,0.4839554051912276
26952,0.513969238890406
26953,0.5146076727382574
26954,0.5233779538818991
26955,0.4682963824718429
26956,0.48080224840800057
26957,0.49758848157035906
26958,0.4644609026990194
26959,0.5098887279642441
26960,0.4846511888982802
26961,0.5028616599585668
26962,0.49497862243289975
26963,0.5134553635841839
26964,0.4653841934472701
26965,0.4757022496003841
26966,0.5203285870323591
26967,0.5107056933359924
26968,0.470830097693124
26969,0.546561806513596
26970,0.545503039079681
26971,0.5261016276792
26972,0.49101702001626807
26973,0.48665987069255245
26974,0.5104493111610284
26975,0.4791331913563758
26976,0.4741742662526977
26977,0.5165204089816541
26978,0.5406585169956544
26979,0.44401269279853417
26980,0.5145699906462946
26981,0.4563793502687369
26982,0.5079273720533672
26983,0.5166959361985547
26984,0.480261708067664
26985,0.470739754582356
26986,0.5337692701052528
26987,0.49506148396233063
26988,0.4920047509010137
26989,0.469734897411767
26990,0.5068390441964583
26991,0.5219241309333201
26992,0.4872512227567546
26993,0.5633544313679055
26994,0.5157733171148693
26995,0.4873963444970153
26996,0.47206461621787255
26997,0.5110637337730602
26998,0.5033183189197297
26999,0.4861974560193591
27000,0.5052220240245331
27001,0.46774920522168234
27002,0.5151122878653093
27003,0.4885874471178244
27004,0.48970932740785444
27005,0.5277483839513623
27006,0.4811754680667873
27007,0.4873083157553346
27008,0.5503365624496516
27009,0.5159423933879915
27010,0.4704744832645928
27011,0.48291200590086125
27012,0.5333275189327975
27013,0.5126985492590218
27014,0.5017990177295256
27015,0.4558256302238085
27016,0.44682020925380644
27017,0.5201975849464711
27018,0.5278229300568901
27019,0.5013683540756161
27020,0.4982110741514162
27021,0.4977661944900713
27022,0.4756839865356667
27023,0.534844459260304
27024,0.47622219128408705
27025,0.5671049508454153
27026,0.48028181739219394
27027,0.48247454450868943
27028,0.4836083507662363
27029,0.5147677272028096
27030,0.5843738117038675
27031,0.46695470500021796
27032,0.478349949794126
27033,0.46808708767820884
27034,0.4572895230759958
27035,0.5318829239565004
27036,0.49386080590294135
27037,0.46541896302833946
27038,0.5275722335962194
27039,0.492642383582634
27040,0.45613523353468266
27041,0.5139168893234696
27042,0.5137426337008131
27043,0.4534367780164715
27044,0.5090290287592301
27045,0.4806151377334486
27046,0.4257447630024256
27047,0.48920759094815863
27048,0.49945297302018377
27049,0.47556482327772887
27050,0.5079085891801965
27051,0.5208709299401172
27052,0.5164441429074479
27053,0.47589851043947484
27054,0.4852660982694386
27055,0.4929368879369035
27056,0.46810042776903693
27057,0.49882296861999575
27058,0.5070948581630843
27059,0.493698579391709
27060,0.49295598405080476
27061,0.4933206173271376
27062,0.5108825830937417
27063,0.462364123685425
27064,0.4773348123701273
27065,0.45649210981788607
27066,0.46858861812202673
27067,0.5580159469477
27068,0.49353073919934987
27069,0.43712170630384234
27070,0.5075706232121463
27071,0.485493720898205
27072,0.5669257566653126
27073,0.5804079247373807
27074,0.5456179828629029
27075,0.4564702182567386
27076,0.5114501724012008
27077,0.496561907231991
27078,0.46560584980547426
27079,0.507868520421512
27080,0.4645868602956775
27081,0.4827059347553192
27082,0.47203431596965223
27083,0.449806288038597
27084,0.554768328543783
27085,0.4973091946819712
27086,0.5195794922057165
27087,0.5019139803654689
27088,0.5613831297488038
27089,0.45008776004326945
27090,0.47395986784261
27091,0.4737730839330718
27092,0.45774864931889514
27093,0.4874208161403052
27094,0.49725264064159114
27095,0.519010910057484
27096,0.4819427303064674
27097,0.5127969031865095
27098,0.47055958694337885
27099,0.5113314561427107
27100,0.4542897330051337
27101,0.4740388738239424
27102,0.4860624563852117
27103,0.463631696563811
27104,0.5000727450230018
27105,0.4679573602056367
27106,0.5742650064579429
27107,0.48599276959784465
27108,0.5205061938698278
27109,0.4542147869366423
27110,0.5132764427816786
27111,0.5119993821228688
27112,0.4963341630267552
27113,0.47691989967354137
27114,0.49547158981816863
27115,0.5154546857026362
27116,0.5307652649211749
27117,0.45986683328021605
27118,0.45450844446443184
27119,0.4773260588304803
27120,0.5228453330752107
27121,0.46531617413019255
27122,0.5214595657020924
27123,0.5118320951521772
27124,0.5895988196405979
27125,0.44856731616496814
27126,0.49879959949285246
27127,0.5328001705032746
27128,0.48380695611718194
27129,0.5077203202017128
27130,0.4825774996519854
27131,0.46003103439846477
27132,0.465410436659453
27133,0.5085707664974364
27134,0.5358822394436444
27135,0.5367916070080331
27136,0.4842665515942407
27137,0.47326267768898717
27138,0.5004512225085289
27139,0.5343444638884651
27140,0.4638621567836796
27141,0.5361953717577772
27142,0.5704906301897759
27143,0.4745413025691787
27144,0.47290766258280004
27145,0.47021337223461573
27146,0.45868910023419374
27147,0.4756802628983987
27148,0.4829199577853905
27149,0.5186173733991752
27150,0.470355784299504
27151,0.46174938278606914
27152,0.4893674758278824
27153,0.5097216663953014
27154,0.4781456275080973
27155,0.529620096971287
27156,0.4826628656352045
27157,0.5123918728210926
27158,0.48994058927976303
27159,0.47965960121498075
27160,0.4763517366043787
27161,0.4608746259743779
27162,0.4863218808473231
27163,0.5017620776952697
27164,0.4887510416702756
27165,0.4640970578451657
27166,0.5006385907432589
27167,0.4889393571984041
27168,0.5156307567649003
27169,0.49482140079150716
27170,0.5222459600863383
27171,0.46935392200587317
27172,0.49924974435159264
27173,0.4657594501550575
27174,0.48892626353741586
27175,0.4657983387822654
27176,0.48950641218852936
27177,0.49774292995993874
27178,0.4926815189929096
27179,0.5192910616266125
27180,0.47213795277442105
27181,0.4983399022416671
27182,0.4634256737206693
27183,0.5475588776311281
27184,0.5415961948251772
27185,0.5385834641541836
27186,0.46082767692131466
27187,0.5367218535972031
27188,0.5334706018654322
27189,0.4900038499551125
27190,0.5036594988878702
27191,0.4885752059739867
27192,0.5150216487854855
27193,0.4550676586006187
27194,0.5133320267177279
27195,0.5234995858428992
27196,0.5200234313551392
27197,0.5011547618156802
27198,0.4877808125052874
27199,0.49973173200424914
27200,0.4956258581916357
27201,0.4979603200739551
27202,0.5124603496197169
27203,0.5169691352290331
27204,0.5113974890817002
27205,0.49908193230049513
27206,0.4700116868966072
27207,0.5038428736374168
27208,0.5148433473785141
27209,0.4927442245494307
27210,0.510144213287198
27211,0.5319639994160725
27212,0.4736167681220739
27213,0.48538633577058476
27214,0.5009897483787586
27215,0.48282633487486615
27216,0.5074892902769507
27217,0.4810152042410219
27218,0.4820018652432941
27219,0.46948419482593773
27220,0.47417583683553294
27221,0.5037263205713824
27222,0.48747373319238685
27223,0.5041937133537716
27224,0.5005469410730516
27225,0.5078084899099622
27226,0.4792931638115241
27227,0.5065299941244427
27228,0.4947275216285657
27229,0.5031761764187569
27230,0.47411312001630507
27231,0.506938387211165
27232,0.5143935784232719
27233,0.4858893535557911
27234,0.48328119631195143
27235,0.49203629339662247
27236,0.5301108192021347
27237,0.4923136273845957
27238,0.48950873085285757
27239,0.4902183652530912
27240,0.49627291357349257
27241,0.5061443583361758
27242,0.46774841353881635
27243,0.4718189769859329
27244,0.5023883053755441
27245,0.48267879800794444
27246,0.5029220101336762
27247,0.4928174146805516
27248,0.5088778712770503
27249,0.4661729811614312
27250,0.5075859083514245
27251,0.5022430021305379
27252,0.5054148969713802
27253,0.5062299879803884
27254,0.48394689579676736
27255,0.5076652931313117
27256,0.5170390824669159
27257,0.5375271338136458
27258,0.5220575073158479
27259,0.5175625487786475
27260,0.4913898778148551
27261,0.49011051026824864
27262,0.5325257911614406
27263,0.4693711499493245
27264,0.4955650276307215
27265,0.47797616121598274
27266,0.4818578996643684
27267,0.5574264615410508
27268,0.46336300430027755
27269,0.5034604799120811
27270,0.46976351174156095
27271,0.48661776051263755
27272,0.47586169151839447
27273,0.49175035903154957
27274,0.496727673512418
27275,0.5218178131145997
27276,0.4683948673377698
27277,0.49223099054638675
27278,0.4897209178621459
27279,0.47365376275274984
27280,0.4806854697397801
27281,0.5680059178251309
27282,0.4681051573401471
27283,0.4827463878658338
27284,0.5226324421362517
27285,0.5454305469784048
27286,0.5074744083290962
27287,0.49939317720852594
27288,0.5525552049517924
27289,0.5042959213466491
27290,0.5598075180769592
27291,0.5299707663016504
27292,0.47707442294414903
27293,0.483298949760663
27294,0.5217518540499917
27295,0.4741622767900112
27296,0.494567876258206
27297,0.5052274566737992
27298,0.5052017576358061
27299,0.47904322014788786
27300,0.5031295715971421
27301,0.4698434833541482
27302,0.5164004095909955
27303,0.47779657730355085
27304,0.5264519616410857
27305,0.5057853867532087
27306,0.5306034517978999
27307,0.5032455161022071
27308,0.5079296469485113
27309,0.5213926651607891
27310,0.4653882137681997
27311,0.5016348476641357
27312,0.48307514975320165
27313,0.47142813535784533
27314,0.4925564139551748
27315,0.5229296584237495
27316,0.5773336605320423
27317,0.4924257582852496
27318,0.4856868654821168
27319,0.5163561535699893
27320,0.5021409390462256
27321,0.4745400817671871
27322,0.4958128782486412
27323,0.4889995583659784
27324,0.4507896893777732
27325,0.4616325218900739
27326,0.4612522115878137
27327,0.4685827520628304
27328,0.4530356826985944
27329,0.5067521703969945
27330,0.4824365115934879
27331,0.4664655721779837
27332,0.49753854534009584
27333,0.5335233802240545
27334,0.5184093460766949
27335,0.5086063103494934
27336,0.4955038201666686
27337,0.47005270808419064
27338,0.494117887619534
27339,0.5361881986249201
27340,0.49359603506307725
27341,0.4662482203692074
27342,0.5461271971891302
27343,0.5581635515328751
27344,0.5376745383142737
27345,0.484068126559428
27346,0.508021886901971
27347,0.45713170322534913
27348,0.5325027620658322
27349,0.5208325078907051
27350,0.48491034648013365
27351,0.497150505069174
27352,0.5339042706769559
27353,0.4920343576123093
27354,0.5127117139024481
27355,0.5015040384659177
27356,0.4780838446324454
27357,0.4807596803398844
27358,0.48973912220774984
27359,0.5827784474975956
27360,0.4731983950438103
27361,0.4907828434807101
27362,0.5174625652131717
27363,0.4955106070242078
27364,0.47978565427741315
27365,0.5018563482422101
27366,0.48504965163447744
27367,0.4916422352931057
27368,0.5513521571048867
27369,0.47341196031191196
27370,0.5187978480369239
27371,0.4749414881446786
27372,0.5322339064305663
27373,0.5044526490692888
27374,0.5197826100357975
27375,0.5244256104736845
27376,0.48532035914980054
27377,0.45924741044182615
27378,0.5114789385569434
27379,0.47783174472284673
27380,0.49951157601649043
27381,0.4808139629300735
27382,0.4689638632577167
27383,0.4678646357798395
27384,0.5073901023806943
27385,0.4546520590089849
27386,0.5019333353483151
27387,0.48275774859713
27388,0.48181035760020463
27389,0.5074382190262177
27390,0.4881522329765101
27391,0.4984501277756379
27392,0.5040700480086271
27393,0.5521909838463261
27394,0.4836443558724195
27395,0.5080941979076474
27396,0.5187763853947629
27397,0.4760319899480885
27398,0.5136038104820988
27399,0.501525511309747
27400,0.49675384506041464
27401,0.5187778738997841
27402,0.49839639237227684
27403,0.48862303357418835
27404,0.6154944779492383
27405,0.5279495264467537
27406,0.5156292513735079
27407,0.5102210158391085
27408,0.4681092085491855
27409,0.47329960648829794
27410,0.45836832164516617
27411,0.45953514923410754
27412,0.49464319935313883
27413,0.5409570638272302
27414,0.49042779568201444
27415,0.5193586820113444
27416,0.4864722768905455
27417,0.46222069034201063
27418,0.5081493656500847
27419,0.5223762799659979
27420,0.5409287909834485
27421,0.4671542868191708
27422,0.5137010334598244
27423,0.4511648399252021
27424,0.45008043541387444
27425,0.47896607061940866
27426,0.4849168263481842
27427,0.490097352926644
27428,0.5186119821713084
27429,0.510133749551573
27430,0.4729783736388648
27431,0.5099651505764602
27432,0.48230615589942705
27433,0.5005117408913032
27434,0.525746326904575
27435,0.49581811057304204
27436,0.47245481126358035
27437,0.5010813372312186
27438,0.46047985741045167
27439,0.4766272063926178
27440,0.4798339903140829
27441,0.46877240373142814
27442,0.5021711795649073
27443,0.4718479642819751
27444,0.5295957650379983
27445,0.486546135316519
27446,0.4946650548569972
27447,0.5140318960946438
27448,0.49188405616207975
27449,0.4986366498312055
27450,0.5301416114515309
27451,0.4671858505412858
27452,0.5063527355956227
27453,0.5099063087848319
27454,0.4855952923679999
27455,0.4819215261680151
27456,0.4605654631819959
27457,0.4865245879920118
27458,0.44851315113746104
27459,0.5589091443157217
27460,0.49235175064294084
27461,0.4804464486998971
27462,0.484820621352103
27463,0.47007840453974914
27464,0.4951928002655501
27465,0.4731751974620779
27466,0.5160566783667973
27467,0.49441600368587424
27468,0.5144436376160466
27469,0.5393522479192168
27470,0.45532127780324716
27471,0.45658120076666486
27472,0.4769981245926095
27473,0.4710614288672783
27474,0.5096283072583366
27475,0.5053271852199752
27476,0.4900486583031646
27477,0.5538359292621303
27478,0.49655589524818566
27479,0.5605377546606707
27480,0.4758084073043589
27481,0.5260425632851299
27482,0.49359438076877554
27483,0.48181951714508175
27484,0.5145498216378768
27485,0.5154431283540333
27486,0.5391166624648399
27487,0.47712797491209524
27488,0.464836674195392
27489,0.4557729265210391
27490,0.4912370692069138
27491,0.5170467540089441
27492,0.4659920032294341
27493,0.5062455324548107
27494,0.5085928143527008
27495,0.48233767122783283
27496,0.5156226593348944
27497,0.5361342493412744
27498,0.48216677706409145
27499,0.46519975695159366
27500,0.5066352185832455
27501,0.5264371572263529
27502,0.5329745063942355
27503,0.47953247494341256
27504,0.49871748306511826
27505,0.47037912600114085
27506,0.475512436553176
27507,0.5161512071605306
27508,0.5325115491113972
27509,0.47086673579260324
27510,0.4600268949120375
27511,0.4759877620973324
27512,0.49818642877165115
27513,0.4923687475321621
27514,0.49302287370943954
27515,0.509226599988809
27516,0.4745332084141113
27517,0.47808838220667504
27518,0.4827454929386724
27519,0.523302189324454
27520,0.47685522895098986
27521,0.47838528296612326
27522,0.47131663821848735
27523,0.5017088066951088
27524,0.4941355079446397
27525,0.5271857342323003
27526,0.5017072319993676
27527,0.5822953965744109
27528,0.5115234606548791
27529,0.4909261914727077
27530,0.4526048071358766
27531,0.522143773048854
27532,0.4884045089818108
27533,0.5043045194339364
27534,0.4850267793118884
27535,0.48280463009686225
27536,0.49833084925074467
27537,0.4939972925342119
27538,0.46196476969360867
27539,0.5359448585542702
27540,0.47900605129791096
27541,0.4767045240025464
27542,0.4703114469507319
27543,0.5343046273398434
27544,0.5035673129809316
27545,0.4844719868779888
27546,0.6048460939109459
27547,0.5371575850185607
27548,0.5496167194675049
27549,0.4803154009488101
27550,0.513957541357259
27551,0.4717902377363804
27552,0.5129073666119591
27553,0.5043085777715138
27554,0.47788058331866895
27555,0.4861175290013724
27556,0.4935817491949232
27557,0.511843056435802
27558,0.4528756068092442
27559,0.5526257333995571
27560,0.5033655854262171
27561,0.5678976872925487
27562,0.5030694035955117
27563,0.5181594180978638
27564,0.5505123353390095
27565,0.5098819067607039
27566,0.47447148323699717
27567,0.4775023200965721
27568,0.5606104496665323
27569,0.4859534529624115
27570,0.5645101264555779
27571,0.47375766432139377
27572,0.4916760880085203
27573,0.5108316761972842
27574,0.555021080342696
27575,0.5466947127052874
27576,0.5028226859725644
27577,0.4941955919190837
27578,0.5442879337572262
27579,0.4944141159756944
27580,0.487353786486297
27581,0.4877972343033393
27582,0.483507263175963
27583,0.48791702030420864
27584,0.4870402898899646
27585,0.5180693686659209
27586,0.4992261143448848
27587,0.537035605454857
27588,0.522953321596554
27589,0.48169012631421304
27590,0.478753957134357
27591,0.4919715209931437
27592,0.47480476760445367
27593,0.5125773937245326
27594,0.4853069718675242
27595,0.4905903689339699
27596,0.49288704810738715
27597,0.46386628270502994
27598,0.5265872067874189
27599,0.5241208566483753
27600,0.5203356968489082
27601,0.4984554978996374
27602,0.47597643919401506
27603,0.534571671599374
27604,0.5178347190495213
27605,0.4689378023328017
27606,0.4954945903180664
27607,0.509641321936488
27608,0.5041732452632692
27609,0.4587491016779642
27610,0.49527067373370404
27611,0.49712256545824585
27612,0.49908715365394607
27613,0.5007379097721183
27614,0.5615819379391576
27615,0.44144594200845766
27616,0.5048512287268031
27617,0.4818564369896692
27618,0.4760391644892798
27619,0.48370382227291386
27620,0.4856590906611603
27621,0.4807540794386463
27622,0.5250071938184011
27623,0.4724178435909486
27624,0.4642784097543534
27625,0.5213433710721069
27626,0.4699303866476199
27627,0.4962250173360323
27628,0.5134436378354632
27629,0.5060714905425026
27630,0.5054736961951336
27631,0.455977675704369
27632,0.5079364931769089
27633,0.49140980936856987
27634,0.5952873585733517
27635,0.4892298971071253
27636,0.5344606051802839
27637,0.5238969365005133
27638,0.47796182955785893
27639,0.4956173585970144
27640,0.5178293774040502
27641,0.4484817522381292
27642,0.4719170747502676
27643,0.5150101858141736
27644,0.4846080697003212
27645,0.4960384611875065
27646,0.5193604520254287
27647,0.5359669660119536
27648,0.4629688750999573
27649,0.48519298353843343
27650,0.49772363459328706
27651,0.47836331957105116
27652,0.4774157521012772
27653,0.5041776616119356
27654,0.4920274054024335
27655,0.5139403337838416
27656,0.504282417850763
27657,0.5075087198622495
27658,0.5270783806268271
27659,0.4701322817967775
27660,0.4775497045608683
27661,0.5062588388450204
27662,0.5087975898465416
27663,0.4826039970527165
27664,0.4710683648547155
27665,0.49284232530731176
27666,0.5049757637245592
27667,0.5023262342273725
27668,0.45120829081878644
27669,0.45745802016328646
27670,0.4744512582377784
27671,0.5171878196995684
27672,0.5133245261025123
27673,0.4661117247283664
27674,0.507764508181078
27675,0.48916666617936544
27676,0.5100100312573004
27677,0.5012102839162486
27678,0.49154973377500183
27679,0.47505355060027077
27680,0.5489340501703691
27681,0.4785865016809997
27682,0.5066559870590233
27683,0.5103582051608883
27684,0.4847181690311656
27685,0.487941152053086
27686,0.4740023150428263
27687,0.4758018543040464
27688,0.47782785764536573
27689,0.46043345245833733
27690,0.45310562235572815
27691,0.5800979789807263
27692,0.5036313267315687
27693,0.5310252520768495
27694,0.5066566027681243
27695,0.48505546768344077
27696,0.5399481503606909
27697,0.5513374446094007
27698,0.45322864041404354
27699,0.4751460622754371
27700,0.5100341205578511
27701,0.46052781929480857
27702,0.4814253922083028
27703,0.48029474614456535
27704,0.5290894262819201
27705,0.49922496920313975
27706,0.4514025286624702
27707,0.49890030311290623
27708,0.48206134981229054
27709,0.49253615081542235
27710,0.47761184996146644
27711,0.5525574039680545
27712,0.4776426540384423
27713,0.5023466235091487
27714,0.5139647530937951
27715,0.480645104365359
27716,0.5452911937706183
27717,0.4746063439985563
27718,0.47989934550471636
27719,0.4806509789447576
27720,0.46797897376913977
27721,0.4661005574218311
27722,0.4947028835052457
27723,0.4912972285516951
27724,0.5795021120980265
27725,0.4794668131891071
27726,0.4932785190968468
27727,0.4667212186303202
27728,0.4475141150435033
27729,0.45780373011051834
27730,0.5017397830164074
27731,0.4593535682416203
27732,0.4827863320495893
27733,0.5096250955768402
27734,0.4937753879872486
27735,0.5290327505133152
27736,0.5479610847924463
27737,0.546345099633869
27738,0.4698052160639858
27739,0.5119257452846016
27740,0.47655714822185147
27741,0.482194960049412
27742,0.4942535118374439
